20,98740,11.452245389351983,0.4894397299234629,119,Aqua Wooden New Eraser
18,121397,18.11306172021641,0.4721680423382121,98,Red Huge Amazing Coffee Cup
24,91928,11.584180249885009,0.4498435191013844,119,Golden New Tiny Marker
16,17088,7.369710352441905,0.4335702193845546,36,Red Huge Wooden Boat
22,112857,12.754163351656297,0.5791204665481942,119,8 Obsidian Really Big Fun Videos
25,7423,19.634449558271175,0.3384774513860157,8,Blue New Fun Pencil
25,2074,4.991576413959085,0.37061986979903766,6,7 Onyx Fun Tiny Cars
19,58599,9.915580756676631,0.498208064334861,91,6 Ruby Ugly Amazing Dvds
25,10780,8.966446525709912,0.39546227787911703,18,Golden Ugly Bad Tv
22,38215,10.987352253679463,0.45105922837035356,49,Aqua Really Tiny Steel Video
16,2633,4.34180367066273,0.25892839915877214,10,9 Obsidian Wooden Really Tiny Trash Cans
21,48310,11.79863916337366,0.4818482022840571,56,Red Wooden Fun Pen
24,26915,11.458945342767855,0.38850019880160996,42,Purple Wooden Huge Boat
16,30103,13.447424025158924,0.4751067972243419,40,White Small Big Truck
23,42286,9.501169502607508,0.42417337271591404,70,White Huge Tiny Boot
24,74477,14.511484174674804,0.5841087679831358,70,Black Fun Amazing Coffee Cup
17,89767,12.530867558109183,0.4812238212866502,112,Purple Huge Steel Shoe
20,63499,12.254046793827722,0.5139628433583258,77,Blue New Bad Pencil
22,85101,10.21610836870714,0.4657866913783015,119,Blue New Amazing Trash Can
21,99542,13.177895365323797,0.5463675839838027,105,Yellow Bad Ugly Truck
22,120951,13.825388896572774,0.49072611541309774,133,Obsidian Bad Really Tiny Car
16,7140,7.488201363398006,0.5202926436370146,16,Purple New Tiny Dvd
25,5482,4.114009545822952,0.556932953319129,19,8 Red Steel Fun Chairs
17,93456,11.237906047757734,0.4484103026137356,126,Ruby Bad Really Tiny Table
17,86721,13.247269844324991,0.5449462044333386,98,Red Fun Ugly Video
25,4807,5.6417539082672175,0.3585988850985939,14,Obsidian Steel Amazing Coffee Cup
24,77535,12.126420692254639,0.49290326627474623,91,5 Onyx Wooden Really Big Cars
17,72943,10.815936465288559,0.4950468310766851,105,Yellow Really Big Wooden Chair
25,673,1.5049531519041124,0.16121164437450827,7,White Really Tiny Small Computer
24,50878,13.507421674848077,0.4670144120367003,56,Orange Really Tiny Wooden Tv
25,5010,10.90291832604296,0.6364410387398893,6,Green Big Really Big Coffee Cup
16,12751,11.335129032544826,0.3514243725977843,16,Red Amazing Small Boat
24,85593,12.339383874162587,0.4388960800550995,105,Ruby Small Big Coffee Cup
24,71909,11.73470803163895,0.4858590334991842,91,Ruby Really Tiny Steel Boat
25,11378,16.626967310137218,0.41900465946267473,15,Blue Steel Huge Tv
23,71004,9.568137471566716,0.45064108444323453,105,Obsidian New Amazing Trash Can
22,95317,13.21206643943563,0.497233789572554,105,Obsidian New Amazing Trash Can
20,107049,12.394951658658023,0.5293141388933282,119,White Bad Wooden Car
23,18491,8.377772240219286,0.4407508615751566,35,4 Golden Big Bad Erasers
20,23510,10.681023124801236,0.5263351208403731,35,9 Blue Fun Steel Erasers
20,84506,15.39938989944639,0.4923009883041955,84,Blue Really Big Tiny Pen
18,129769,13.475885072463159,0.4671718227027684,140,6 Golden Bad Really Big Tvs
23,37772,11.644798500468603,0.4759934322505368,42,Red Steel Ugly Truck
23,38201,12.32532853238863,0.41285484794414706,42,3 Ruby Huge Wooden Shoes
22,66887,11.88696480490215,0.42841787163651696,84,Golden Huge Bad Marker
23,109384,12.99599013871149,0.4605722616610389,126,Green Really Tiny Small Video
20,63608,11.642886560197681,0.48661272391873567,84,Obsidian Bad Wooden Video
16,11348,16.638320333118294,0.4227062283434761,12,8 Green Fun New Markers
23,72510,13.36984179665893,0.4828996182770812,84,Black Really Big Wooden Video
25,16657,12.615689898056562,0.5653442967234413,18,Yellow Really Tiny Fun Computer
24,79113,9.979161989046167,0.46606881705643255,112,Green Really Tiny Ugly Pillow
21,72638,13.887789536073106,0.4710468053260158,84,Blue Bad Tiny Pencil
24,74312,13.694303315771332,0.47424969652309223,91,Orange Steel Ugly Table
21,85556,12.621019789492317,0.4845445577112792,105,White Big Steel Computer
21,41808,11.827208690486295,0.4703160156811013,63,9 Yellow Small Ugly Tvs
17,113196,15.508255834981938,0.5037271483355705,112,Ruby Ugly Really Big Video
17,125768,13.82891109750104,0.508789032140589,140,Red Big Really Tiny Table
16,10110,9.635178408051235,0.6542638607167005,14,Yellow Amazing Wooden Eraser
17,92213,13.213776500849027,0.4484724836382083,105,Green New Bad Eraser
24,52905,9.076170869788985,0.5330218138859417,84,Orange Steel Fun Chair
20,65606,9.211570134215465,0.4603281048606646,112,2 Yellow Fun Bad Boats
24,47588,11.516717972546516,0.5189160692837383,56,Ruby New Big Pillow
24,71892,8.876936412330808,0.49267772456909986,119,Black Fun Small Chair
